coord_op_code,coord_op_method_code,parameter_code,parameter_value,param_value_file_ref,uom_code
1146,9606,8611,-0.3143,,9202
1147,9606,8605,-1.51,,9001
1147,9606,8606,-0.84,,9001
1147,9606,8607,-3.5,,9001
1147,9606,8608,-1.893,,9109
1147,9606,8609,-0.687,,9109
1147,9606,8610,-2.764,,9109
1147,9606,8611,0.609,,9202
1148,9603,8605,-130,,9001
1148,9603,8606,110,,9001
1148,9603,8607,-13,,9001
1149,9603,8605,0,,9001
1149,9603,8606,0,,9001
1149,9603,8607,0,,9001
1150,9603,8605,0,,9001
1150,9603,8606,0,,9001
1150,9603,8607,0,,9001
1151,9603,8605,84,,9001
1151,9603,8606,-22,,9001
1151,9603,8607,209,,9001
1152,9603,8605,-637,,9001
1152,9603,8606,-549,,9001
1152,9603,8607,-203,,9001
1153,9603,8605,217,,9001
1153,9603,8606,823,,9001
1153,9603,8607,299,,9001
1154,9603,8605,209,,9001
1154,9603,8606,818,,9001
1154,9603,8607,290,,9001
1155,9603,8605,282,,9001
1155,9603,8606,726,,9001
1155,9603,8607,254,,9001
1156,9603,8605,295,,9001
1156,9603,8606,736,,9001
1156,9603,8607,257,,9001
1157,9603,8605,-97,,9001
1157,9603,8606,787,,9001
1157,9603,8607,86,,9001
1158,9603,8605,-11,,9001
1158,9603,8606,851,,9001
1158,9603,8607,5,,9001
1159,9603,8605,-130,,9001
1159,9603,8606,29,,9001
1159,9603,8607,364,,9001
1160,9603,8605,-90,,9001
1160,9603,8606,40,,9001
1160,9603,8607,88,,9001
1161,9603,8605,-133,,9001
1161,9603,8606,-77,,9001
1161,9603,8607,-51,,9001
1162,9603,8605,-133,,9001
1162,9603,8606,-79,,9001
1162,9603,8607,-72,,9001
1163,9603,8605,-74,,9001
1163,9603,8606,-130,,9001
1163,9603,8607,42,,9001
1164,9603,8605,41,,9001
1164,9603,8606,-220,,9001
1164,9603,8607,-134,,9001
1165,9603,8605,639,,9001
1165,9603,8606,405,,9001
1165,9603,8607,60,,9001
1166,9603,8605,31,,9001
1166,9603,8606,146,,9001
1166,9603,8607,47,,9001
1167,9603,8605,-81,,9001
1167,9603,8606,-84,,9001
1167,9603,8607,115,,9001
1168,9603,8605,-92,,9001
1168,9603,8606,-93,,9001
1168,9603,8607,122,,9001
1169,9603,8605,-225,,9001
1169,9603,8606,-65,,9001
1169,9603,8607,9,,9001
1170,9603,8605,-3,,9001
1170,9603,8606,142,,9001
1170,9603,8607,183,,9001
1171,9603,8605,0,,9001
1171,9603,8606,125,,9001
1171,9603,8607,194,,9001
1172,9603,8605,-10,,9001
1172,9603,8606,158,,9001
1172,9603,8607,187,,9001
1173,9603,8605,-8,,9001
1173,9603,8606,160,,9001
1173,9603,8607,176,,9001
1174,9603,8605,-9,,9001
1174,9603,8606,161,,9001
1174,9603,8607,179,,9001
1175,9603,8605,-8,,9001
1175,9603,8606,159,,9001
1175,9603,8607,175,,9001
1176,9603,8605,-5,,9001
1176,9603,8606,135,,9001
1176,9603,8607,172,,9001
1177,9603,8605,-4,,9001
1177,9603,8606,154,,9001
1177,9603,8607,178,,9001
1178,9603,8605,1,,9001
1178,9603,8606,140,,9001
1178,9603,8607,165,,9001
1179,9603,8605,-7,,9001
1179,9603,8606,162,,9001
1179,9603,8607,188,,9001
1180,9603,8605,-9,,9001
1180,9603,8606,157,,9001
1180,9603,8607,184,,9001
1181,9603,8605,-22,,9001
1181,9603,8606,160,,9001
1181,9603,8607,190,,9001
1182,9603,8605,4,,9001
1182,9603,8606,159,,9001
1182,9603,8607,188,,9001
1183,9603,8605,-7,,9001
1183,9603,8606,139,,9001
1183,9603,8607,181,,9001
1184,9603,8605,0,,9001
1184,9603,8606,125,,9001
1184,9603,8607,201,,9001
1185,9603,8605,-9,,9001
1185,9603,8606,152,,9001
1185,9603,8607,178,,9001
1186,9603,8605,11,,9001
1186,9603,8606,114,,9001
1186,9603,8607,195,,9001
1187,9603,8605,-12,,9001
1187,9603,8606,130,,9001
1187,9603,8607,190,,9001
1188,9603,8605,0,,9001
1188,9603,8606,0,,9001
1188,9603,8607,0,,9001
1189,9603,8605,-247,,9001
1189,9603,8606,-148,,9001
1189,9603,8607,369,,9001
1190,9603,8605,-243,,9001
1190,9603,8606,-192,,9001
1190,9603,8607,477,,9001
1191,9603,8605,-249,,9001
1191,9603,8606,-156,,9001
1191,9603,8607,381,,9001
1192,9603,8605,-10,,9001
1192,9603,8606,375,,9001
1192,9603,8607,165,,9001
1193,9603,8605,-168,,9001
1193,9603,8606,-60,,9001
1193,9603,8607,320,,9001
1194,9607,8605,601.705,,9001
1194,9607,8606,84.263,,9001
1194,9607,8607,485.227,,9001
1194,9607,8608,-4.7354,,9104
1194,9607,8609,-1.3145,,9104
1194,9607,8610,-5.393,,9104
1194,9607,8611,-2.3887,,9202
1195,9603,8605,375,,9001
1195,9603,8606,-111,,9001
1195,9603,8607,431,,9001
1196,9603,8605,371,,9001
1196,9603,8606,-112,,9001
1196,9603,8607,434,,9001
1197,9603,8605,371,,9001
1197,9603,8606,-111,,9001
1197,9603,8607,434,,9001
1198,9603,8605,384,,9001
1198,9603,8606,-111,,9001
1198,9603,8607,425,,9001
1199,9603,8605,370,,9001
1199,9603,8606,-108,,9001
1199,9603,8607,434,,9001
1200,9603,8605,-148,,9001
1200,9603,8606,51,,9001
1200,9603,8607,-291,,9001
1201,9603,8605,-288,,9001
1201,9603,8606,175,,9001
1201,9603,8607,-376,,9001
1202,9603,8605,-270,,9001
1202,9603,8606,188,,9001
1202,9603,8607,-388,,9001
1203,9603,8605,-270,,9001
1203,9603,8606,183,,9001
1203,9603,8607,-390,,9001
1204,9603,8605,-305,,9001
1204,9603,8606,243,,9001
1204,9603,8607,-442,,9001
1205,9603,8605,-282,,9001
1205,9603,8606,169,,9001
1205,9603,8607,-371,,9001
1206,9603,8605,-278,,9001
1206,9603,8606,171,,9001
1206,9603,8607,-367,,9001
1207,9603,8605,-298,,9001
1207,9603,8606,159,,9001
1207,9603,8607,-369,,9001
1208,9603,8605,-279,,9001
1208,9603,8606,175,,9001
1208,9603,8607,-379,,9001
1209,9603,8605,-295,,9001
1209,9603,8606,173,,9001
1209,9603,8607,-371,,9001
1210,9603,8605,0,,9001
1210,9603,8606,0,,9001
1210,9603,8607,0,,9001
1211,9603,8605,164,,9001
1211,9603,8606,138,,9001
1211,9603,8607,-189,,9001
1212,9603,8605,-57,,9001
1212,9603,8606,1,,9001
1212,9603,8607,-41,,9001
1213,9603,8605,-62,,9001
1213,9603,8606,-1,,9001
1213,9603,8607,-37,,9001
1214,9603,8605,-61,,9001
1214,9603,8606,2,,9001
1214,9603,8607,-48,,9001
1215,9603,8605,-60,,9001
1215,9603,8606,-2,,9001
1215,9603,8607,-41,,9001
1216,9603,8605,-75,,9001
1216,9603,8606,-1,,9001
1216,9603,8607,-44,,9001
1217,9603,8605,-44,,9001
1217,9603,8606,6,,9001
1217,9603,8607,-36,,9001
1218,9603,8605,-48,,9001
1218,9603,8606,3,,9001
1218,9603,8607,-44,,9001
1219,9603,8605,-47,,9001
1219,9603,8606,26,,9001
1219,9603,8607,-42,,9001
1220,9603,8605,-53,,9001
1220,9603,8606,3,,9001
1220,9603,8607,-47,,9001
1221,9603,8605,-61,,9001
1221,9603,8606,2,,9001
1221,9603,8607,-33,,9001
1222,9603,8605,-58,,9001
1222,9603,8606,0,,9001
1222,9603,8607,-44,,9001
1223,9603,8605,-45,,9001
1223,9603,8606,12,,9001
1223,9603,8607,-33,,9001
1224,9603,8605,-45,,9001
1224,9603,8606,8,,9001
1224,9603,8607,-33,,9001
1225,9603,8605,-355,,9001
1225,9603,8606,21,,9001
1225,9603,8607,72,,9001
1226,9603,8605,616,,9001
1226,9603,8606,97,,9001
1226,9603,8607,-251,,9001
1227,9603,8605,-189,,9001
1227,9603,8606,-242,,9001
1227,9603,8607,-91,,9001
1228,9603,8605,-679,,9001
1228,9603,8606,669,,9001
1228,9603,8607,-48,,9001
1229,9603,8605,506,,9001
1229,9603,8606,-122,,9001
1229,9603,8607,611,,9001
1230,9603,8605,-148,,9001
1230,9603,8606,507,,9001
1230,9603,8607,685,,9001
1231,9603,8605,-148,,9001
1231,9603,8606,507,,9001
1231,9603,8607,685,,9001
1232,9603,8605,-146,,9001
1232,9603,8606,507,,9001
1232,9603,8607,687,,9001
1233,9603,8605,-158,,9001
1233,9603,8606,507,,9001
1233,9603,8607,676,,9001
1234,9603,8605,-155,,9001
1234,9603,8606,171,,9001
1234,9603,8607,37,,9001
1235,9603,8605,-265,,9001
1235,9603,8606,120,,9001
1235,9603,8607,-358,,9001
1236,9607,8605,-116,,9001
1236,9607,8606,-50.47,,9001
1236,9607,8607,141.69,,9001
1236,9607,8608,-0.23,,9104
1236,9607,8609,-0.39,,9104
1236,9607,8610,-0.344,,9104
1236,9607,8611,0.0983,,9202
1237,9606,8605,0,,9001
1237,9606,8606,0,,9001
1237,9606,8607,4.5,,9001
1237,9606,8608,0,,9104
1237,9606,8609,0,,9104
1237,9606,8610,0.554,,9104
1237,9606,8611,0.2263,,9202
1238,9606,8605,0,,9001
1238,9606,8606,0,,9001
1238,9606,8607,4.5,,9001
1238,9606,8608,0,,9104
1238,9606,8609,0,,9104
1238,9606,8610,0.554,,9104
1238,9606,8611,0.219,,9202
1239,9606,8605,0,,9001
1239,9606,8606,0,,9001
1239,9606,8607,-2.6,,9001
1239,9606,8608,0,,9104
1239,9606,8609,0,,9104
1239,9606,8610,0.26,,9104
1239,9606,8611,-0.6063,,9202
1240,9606,8605,0,,9001
1240,9606,8606,0,,9001
1240,9606,8607,1.9,,9001
1240,9606,8608,0,,9104
1240,9606,8609,0,,9104
1240,9606,8610,0.814,,9104
1240,9606,8611,-0.38,,9202
1241,9613,8657,,conus.las,
1241,9613,8658,,conus.los,
1242,9603,8605,52.17,,9001
1242,9603,8606,-71.82,,9001
1242,9603,8607,-14.9,,9001
1243,9613,8657,,alaska.las,
1243,9613,8658,,alaska.los,
1244,9607,8605,-1.08,,9001
1244,9607,8606,-0.27,,9001
1244,9607,8607,-0.9,,9001
1244,9607,8608,0,,9104
1244,9607,8609,0,,9104
1244,9607,8610,-0.16,,9104
1244,9607,8611,-0.12,,9202
1245,9603,8605,-112,,9001
1245,9603,8606,-77,,9001
1245,9603,8607,-145,,9001
1246,9603,8605,-333,,9001
1246,9603,8606,-222,,9001
1246,9603,8607,114,,9001
1247,9603,8605,283,,9001
1247,9603,8606,682,,9001
1247,9603,8607,231,,9001
1248,9603,8605,-24,,9001
1248,9603,8606,-15,,9001
1248,9603,8607,5,,9001
1249,9603,8605,-2,,9001
1249,9603,8606,152,,9001
1249,9603,8607,149,,9001
1250,9603,8605,2,,9001
1250,9603,8606,204,,9001
1250,9603,8607,105,,9001
1251,9603,8605,-2,,9001
1251,9603,8606,0,,9001
1251,9603,8607,4,,9001
1252,9603,8605,1,,9001
1252,9603,8606,1,,9001
1252,9603,8607,-1,,9001
1253,9603,8605,-186,,9001
1253,9603,8606,-93,,9001
1253,9603,8607,310,,9001
1254,9603,8605,28,,9001
1254,9603,8606,-130,,9001
1254,9603,8607,-95,,9001
1255,9603,8605,-123,,9001
1255,9603,8606,-206,,9001
1255,9603,8607,219,,9001
1256,9603,8605,-346,,9001
1256,9603,8606,-1,,9001
1256,9603,8607,224,,9001
1257,9603,8605,25.9,,9001
1257,9603,8606,-130.94,,9001
1257,9603,8607,-81.76,,9001
1258,9601,8602,-74.04513,,9110
1259,9601,8602,-9.0754862,,9110
1260,9601,8602,106.482779,,9110
1261,9601,8602,-17.4,,9110
1262,9601,8602,12.27084,,9110
1263,9601,8602,106.482779,,9110
1264,9601,8602,4.220471,,9110
1265,9601,8602,2.5969213,,9105
1266,9601,8602,2.5969213,,9105
1267,9607,8605,23.92,,9001
1267,9607,8606,-141.27,,9001
1267,9607,8607,-80.9,,9001
1267,9607,8608,0,,9104
1267,9607,8609,-0.35,,9104
1267,9607,8610,-0.82,,9104
1267,9607,8611,-0.12,,9202
1268,9601,8602,106.482779,,9110
1269,9601,8602,18.03298,,9110
1270,9601,8602,23.4258815,,9110
1271,9603,8605,615.64,,9001
1271,9603,8606,102.08,,9001
1271,9603,8607,-255.81,,9001
1272,9603,8605,-199.87,,9001
1272,9603,8606,74.79,,9001
1272,9603,8607,246.62,,9001
1273,9607,8605,-56,,9001
1273,9607,8606,75.77,,9001
1273,9607,8607,15.31,,9001
1273,9607,8608,-0.37,,9104
1273,9607,8609,-0.2,,9104
1273,9607,8610,-0.21,,9104
1273,9607,8611,-1.01,,9202
1274,9607,8605,-40.595,,9001
1274,9607,8606,-18.55,,9001
1274,9607,8607,-69.339,,9001
1274,9607,8608,-2.508,,9104
1274,9607,8609,-1.832,,9104
1274,9607,8610,2.611,,9104
1274,9607,8611,-4.299,,9202
1275,9603,8605,-84,,9001
1275,9603,8606,-97,,9001
1275,9603,8607,-117,,9001
1276,9603,8605,-84,,9001
1276,9603,8606,37,,9001
1276,9603,8607,437,,9001
1277,9603,8605,-168,,9001
1277,9603,8606,-72,,9001
1277,9603,8607,314,,9001
1278,9603,8605,-127.8,,9001
1278,9603,8606,-52.3,,9001
1278,9603,8607,152.9,,9001
1279,9603,8605,-128.5,,9001
1279,9603,8606,-53,,9001
1279,9603,8607,153.4,,9001
1280,9607,8605,-117.763,,9001
1280,9607,8606,-51.51,,9001
1280,9607,8607,139.061,,9001
1280,9607,8608,-0.292,,9104
1280,9607,8609,-0.443,,9104
1280,9607,8610,-0.277,,9104
1280,9607,8611,-0.191,,9202
1281,9607,8605,24.82,,9001
1281,9607,8606,-131.21,,9001
1281,9607,8607,-82.66,,9001
1281,9607,8608,0,,9104
1281,9607,8609,0,,9104
1281,9607,8610,-0.16,,9104
1281,9607,8611,-0.12,,9202
1282,9603,8605,-404.78,,9001
1282,9603,8606,685.68,,9001
1282,9603,8607,45.47,,9001
1283,9603,8605,0,,9001
1283,9603,8606,0,,9001
1283,9603,8607,0,,9001
1284,9603,8605,-157,,9001
1284,9603,8606,-2,,9001
1284,9603,8607,-299,,9001
1285,9603,8605,-175,,9001
1285,9603,8606,-23,,9001
1285,9603,8607,-303,,9001
1286,9603,8605,-403,,9001
1286,9603,8606,684,,9001
1286,9603,8607,41,,9001
1287,9603,8605,28,,9001
1287,9603,8606,-121,,9001
1287,9603,8607,-77,,9001
1288,9603,8605,23,,9001
1288,9603,8606,-124,,9001
1288,9603,8607,-82,,9001
1289,9603,8605,26,,9001
1289,9603,8606,-121,,9001
1289,9603,8607,-78,,9001
1290,9603,8605,24,,9001
1290,9603,8606,-124,,9001
1290,9603,8607,-82,,9001
1291,9603,8605,15,,9001
1291,9603,8606,-130,,9001
1291,9603,8607,-84,,9001
1292,9603,8605,24,,9001
1292,9603,8606,-130,,9001
1292,9603,8607,-92,,9001
1293,9603,8605,28,,9001
1293,9603,8606,-121,,9001
1293,9603,8607,-77,,9001
1294,9603,8605,-73,,9001
1294,9603,8606,-247,,9001
1294,9603,8607,227,,9001
1295,9615,8656,,RGNC1991_NEA74Noumea.gsb,
1296,9603,8605,-61.702,,9001
1296,9603,8606,284.488,,9001
1296,9603,8607,472.052,,9001
1297,9607,8605,-115.064,,9001
1297,9607,8606,-87.39,,9001
1297,9607,8607,-101.716,,9001
1297,9607,8608,0.058,,9104
1297,9607,8609,-4.001,,9104
1297,9607,8610,2.062,,9104
1297,9607,8611,9.366,,9202
1298,9607,8605,-82.875,,9001
1298,9607,8606,-57.097,,9001
1298,9607,8607,-156.768,,9001
1298,9607,8608,2.158,,9104
1298,9607,8609,-1.524,,9104
1298,9607,8610,0.982,,9104
1298,9607,8611,-0.359,,9202
1299,9607,8605,-138.527,,9001
1299,9607,8606,-91.999,,9001
1299,9607,8607,-114.591,,9001
1299,9607,8608,0.14,,9104
1299,9607,8609,-3.363,,9104
1299,9607,8610,2.217,,9104
1299,9607,8611,11.748,,9202
1300,9607,8605,-73.472,,9001
1300,9607,8606,-51.66,,9001
1300,9607,8607,-112.482,,9001
1300,9607,8608,-0.953,,9104
1300,9607,8609,-4.6,,9104
1300,9607,8610,2.368,,9104
1300,9607,8611,0.586,,9202
1301,9607,8605,219.315,,9001
1301,9607,8606,168.975,,9001
1301,9607,8607,-166.145,,9001
1301,9607,8608,-0.198,,9104
1301,9607,8609,-5.926,,9104
1301,9607,8610,2.356,,9104
1301,9607,8611,-57.104,,9202
1302,9607,8605,0,,9001
1302,9607,8606,0,,9001
1302,9607,8607,0,,9001
1302,9607,8608,0,,9104
1302,9607,8609,0,,9104
1302,9607,8610,0,,9104
1302,9607,8611,0,,9202
1303,9606,8605,43.822,,9001
1303,9606,8606,-108.842,,9001
1303,9606,8607,-119.585,,9001
1303,9606,8608,1.455,,9104
1303,9606,8609,-0.761,,9104
1303,9606,8610,0.737,,9104
1303,9606,8611,0.549,,9202
1304,9603,8605,210,,9001
1304,9603,8606,814,,9001
1304,9603,8607,289,,9001
1305,9603,8605,-147,,9001
1305,9603,8606,506,,9001
1305,9603,8607,687,,9001
1306,9603,8605,682,,9001
1306,9603,8606,-203,,9001
1306,9603,8607,480,,9001
1307,9603,8605,-2,,9001
1307,9603,8606,374,,9001
1307,9603,8607,172,,9001
1308,9607,8605,-0.9738,,9001
1308,9607,8606,1.9453,,9001
1308,9607,8607,0.5486,,9001
1308,9607,8608,-1.3357e-07,,9101
1308,9607,8609,-4.872e-08,,9101
1308,9607,8610,-5.507e-08,,9101
1308,9607,8611,0,,9202
1309,9607,8605,582,,9001
1309,9607,8606,105,,9001
1309,9607,8607,414,,9001
1309,9607,8608,-1.04,,9104
1309,9607,8609,-0.35,,9104
1309,9607,8610,3.08,,9104
1309,9607,8611,8.3,,9202
1310,9607,8605,24,,9001
1310,9607,8606,-123,,9001
1310,9607,8607,-94,,9001
1310,9607,8608,-0.02,,9104
1310,9607,8609,0.25,,9104
1310,9607,8610,0.13,,9104
1310,9607,8611,1.1,,9202
1311,9606,8605,-89.5,,9001
1311,9606,8606,-93.8,,9001
1311,9606,8607,-123.1,,9001
1311,9606,8608,0,,9104
1311,9606,8609,0,,9104
1311,9606,8610,-0.156,,9104
1311,9606,8611,1.2,,9202
1312,9614,8656,,NTv1_0.gsb,
1313,9615,8656,,NTv2_0.gsb,
1314,9606,8605,446.448,,9001
1314,9606,8606,-125.157,,9001
1314,9606,8607,542.06,,9001
1314,9606,8608,0.15,,9104
1314,9606,8609,0.247,,9104
1314,9606,8610,0.842,,9104
1314,9606,8611,-20.489,,9202
1315,9606,8605,535.948,,9001
1315,9606,8606,-31.357,,9001
1315,9606,8607,665.16,,9001
1315,9606,8608,0.15,,9104
1315,9606,8609,0.247,,9104
1315,9606,8610,0.998,,9104
1315,9606,8611,-21.689,,9202
1316,9603,8605,-70.9,,9001
1316,9603,8606,-151.8,,9001
1316,9603,8607,-41.4,,9001
1317,9603,8605,-37.2,,9001
1317,9603,8606,-370.6,,9001
1317,9603,8607,-228.5,,9001
1318,9603,8605,-42.01,,9001
1318,9603,8606,-332.21,,9001
1318,9603,8607,-229.75,,9001
1319,9603,8605,-40,,9001
1319,9603,8606,-354,,9001
1319,9603,8607,-224,,9001
1320,9606,8605,-37.2,,9001
1320,9606,8606,-370.6,,9001
1320,9606,8607,-224,,9001
1320,9606,8608,0,,9104
1320,9606,8609,0,,9104
1320,9606,8610,0.554,,9104
1320,9606,8611,0.219,,9202
1321,9603,8605,-41.8,,9001
1321,9603,8606,-342.2,,9001
1321,9603,8607,-228.2,,9001
1322,9603,8605,-55.5,,9001
1322,9603,8606,-348,,9001
1322,9603,8607,-229.2,,9001
1323,9603,8605,-43,,9001
1323,9603,8606,-337,,9001
1323,9603,8607,-233,,9001
1324,9603,8605,-48,,9001
1324,9603,8606,-345,,9001
1324,9603,8607,-231,,9001
1325,9603,8605,-48.6,,9001
1325,9603,8606,-345.1,,9001
1325,9603,8607,-230.8,,9001
1326,9606,8605,-41.057,,9001
1326,9606,8606,-374.564,,9001
1326,9606,8607,-226.287,,9001
1326,9606,8608,0,,9104
1326,9606,8609,0,,9104
1326,9606,8610,0.554,,9104
1326,9606,8611,0.219,,9202
1327,9603,8605,-50.9,,9001
1327,9603,8606,-347.6,,9001
1327,9603,8607,-231,,9001
1328,9603,8605,0,,9001
1328,9603,8606,0,,9001
1328,9603,8607,0,,9001
1329,9603,8605,-252.95,,9001
1329,9603,8606,-4.11,,9001
1329,9603,8607,-96.38,,9001
1330,9603,8605,-252.95,,9001
1330,9603,8606,-4.11,,9001
1330,9603,8607,-96.38,,9001
1331,9607,8605,0,,9001
1331,9607,8606,0,,9001
1331,9607,8607,0,,9001
1331,9607,8608,0,,9104
1331,9607,8609,0,,9104
1331,9607,8610,0,,9104
1331,9607,8611,0,,9202
1332,9607,8605,21.53219,,9001
1332,9607,8606,-97.00027,,9001
1332,9607,8607,-60.74046,,9001
1332,9607,8608,-0.99548,,9104
1332,9607,8609,-0.58147,,9104
1332,9607,8610,-0.2418,,9104
1332,9607,8611,-4.5981,,9202
1333,9607,8605,0.055,,9001
1333,9607,8606,-0.541,,9001
1333,9607,8607,-0.185,,9001
1333,9607,8608,-0.0183,,9104
1333,9607,8609,0.0003,,9104
1333,9607,8610,0.007,,9104
1333,9607,8611,-0.014,,9202
1334,9607,8605,21.58719,,9001
1334,9607,8606,-97.54127,,9001
1334,9607,8607,-60.92546,,9001
1334,9607,8608,-1.01378,,9104
1334,9607,8609,-0.58117,,9104
1334,9607,8610,-0.2348,,9104
1334,9607,8611,-4.6121,,9202
1335,9618,8601,7.92,,9108
1335,9618,8602,-13.88,,9104
1335,9618,8604,26.1,,9001
1336,9618,8601,7.94,,9104
1336,9618,8602,-13.97,,9104
1336,9618,8604,26.9,,9001
1337,9618,8601,8.1,,9104
1337,9618,8602,-13.81,,9104
1337,9618,8604,27.2,,9001
1338,9618,8601,8.15,,9104
1338,9618,8602,-13.95,,9104
1338,9618,8604,28.4,,9001
1339,9618,8601,8.37,,9104
1339,9618,8602,-13.65,,9104
1339,9618,8604,29,,9001
1340,9618,8601,8.44,,9104
1340,9618,8602,-13.87,,9104
1340,9618,8604,30.9,,9001
1341,9618,8601,8.61,,9104
1341,9618,8602,-14.08,,9104
1341,9618,8604,30.7,,9001
1342,9618,8601,8.73,,9104
1342,9618,8602,-14.3,,9104
1342,9618,8604,30.9,,9001
1343,9618,8601,8.63,,9104
1343,9618,8602,-13.49,,9104
1343,9618,8604,30.9,,9001
1344,9618,8601,8.71,,9104
1344,9618,8602,-13.73,,9104
1344,9618,8604,31.6,,9001
1345,9618,8601,8.84,,9104
1345,9618,8602,-14.03,,9104
1345,9618,8604,31.2,,9001
1346,9618,8601,8.98,,9104
1346,9618,8602,-14.33,,9104
1346,9618,8604,32.5,,9001
1347,9618,8601,9.1,,9104
1347,9618,8602,-14.56,,9104
1347,9618,8604,32.6,,9001
1348,9618,8601,8.79,,9104
1348,9618,8602,-13,,9104
1348,9618,8604,33.3,,9001
1349,9618,8601,8.84,,9104
1349,9618,8602,-13.31,,9104
1349,9618,8604,31.4,,9001
1350,9618,8601,8.98,,9104
1350,9618,8602,-13.59,,9104
1350,9618,8604,30.9,,9001
1351,9618,8601,9.1,,9104
1351,9618,8602,-13.91,,9104
1351,9618,8604,29.3,,9001
1352,9618,8601,9.17,,9104
1352,9618,8602,-14.27,,9104
1352,9618,8604,31.3,,9001
1353,9618,8601,9.23,,9104
1353,9618,8602,-14.52,,9104
1353,9618,8604,31.4,,9001
1354,9618,8601,8.9,,9104
1354,9618,8602,-12.68,,9104
1354,9618,8604,34.4,,9001
1355,9618,8601,8.99,,9104
1355,9618,8602,-12.8,,9104
1355,9618,8604,34.2,,9001
1356,9618,8601,9,,9104
1356,9618,8602,-13.07,,9104
1356,9618,8604,31.7,,9001
1357,9618,8601,9.21,,9104
1357,9618,8602,-13.51,,9104
1357,9618,8604,27.5,,9001
1358,9618,8601,9.33,,9104
1358,9618,8602,-13.66,,9104
1358,9618,8604,23.8,,9001
1359,9618,8601,9.25,,9104
1359,9618,8602,-12.72,,9104
1359,9618,8604,34.2,,9001
1360,9618,8601,9.39,,9104
1360,9618,8602,-12.91,,9104
1360,9618,8604,31.8,,9001
1361,9618,8601,9.55,,9104
1361,9618,8602,-12.63,,9104
1361,9618,8604,35.6,,9001
1362,9618,8601,9.62,,9104
1362,9618,8602,-12.82,,9104
1362,9618,8604,34.7,,9001
1363,9618,8601,9.81,,9104
1363,9618,8602,-12.29,,9104
1363,9618,8604,36.6,,9001
1364,9618,8601,9.81,,9104
1364,9618,8602,-12.45,,9104
1364,9618,8604,37.5,,9001
1365,9618,8601,9.92,,9104
1365,9618,8602,-12.79,,9104
1365,9618,8604,38.3,,9001
1366,9618,8601,9.91,,9104
1366,9618,8602,-12.21,,9104
1366,9618,8604,36.6,,9001
1367,9618,8601,10.08,,9104
1367,9618,8602,-12.35,,9104
1367,9618,8604,39,,9001
1368,9618,8601,10.19,,9104
1368,9618,8602,-12.74,,9104
1368,9618,8604,40.3,,9001
1369,9618,8601,10.29,,9104
1369,9618,8602,-12.13,,9104
1369,9618,8604,38.5,,9001
1370,9618,8601,10.33,,9104
1370,9618,8602,-12.27,,9104
1370,9618,8604,40.1,,9001
1371,9618,8601,10.45,,9104
1371,9618,8602,-12.61,,9104
1371,9618,8604,41.7,,9001
1372,9618,8601,10.54,,9104
1372,9618,8602,-11.96,,9104
1372,9618,8604,39.1,,9001
1373,9618,8601,10.65,,9104
1373,9618,8602,-12.27,,9104
1373,9618,8604,41.7,,9001
1374,9618,8601,10.67,,9104
1374,9618,8602,-12.5,,9104
1374,9618,8604,41.1,,9001
1375,9618,8601,10.67,,9104
1375,9618,8602,-10.86,,9104
1375,9618,8604,38.5,,9001
1376,9618,8601,10.68,,9104
1376,9618,8602,-10.97,,9104
1376,9618,8604,36,,9001
1377,9618,8601,10.8,,9104
1377,9618,8602,-11.53,,9104
1377,9618,8604,39.7,,9001
1378,9618,8601,10.8,,9104
1378,9618,8602,-11.73,,9104
1378,9618,8604,40.9,,9001
1379,9618,8601,10.92,,9104
1379,9618,8602,-12.16,,9104
1379,9618,8604,42.3,,9001
1380,9618,8601,11,,9104
1380,9618,8602,-12.25,,9104
1380,9618,8604,41.2,,9001
1381,9618,8601,10.83,,9104
1381,9618,8602,-10.77,,9104
1381,9618,8604,36.2,,9001
1382,9618,8601,10.95,,9104
1382,9618,8602,-11,,9104
1382,9618,8604,38.7,,9001
1383,9618,8601,10.97,,9104
1383,9618,8602,-11.34,,9104
1383,9618,8604,40.8,,9001
1384,9618,8601,11.04,,9104
1384,9618,8602,-11.69,,9104
1384,9618,8604,43.3,,9001
1385,9618,8601,11.17,,9104
1385,9618,8602,-12.05,,9104
1385,9618,8604,42.6,,9001
1386,9618,8601,11.11,,9104
1386,9618,8602,-10.59,,9104
1386,9618,8604,37.3,,9001
1387,9618,8601,11.16,,9104
1387,9618,8602,-10.97,,9104
1387,9618,8604,40.3,,9001
1388,9618,8601,11.29,,9104
1388,9618,8602,-11.23,,9104
1388,9618,8604,42.4,,9001
1389,9618,8601,11.36,,9104
1389,9618,8602,-11.59,,9104
1389,9618,8604,42.5,,9001
1390,9618,8601,11.44,,9104
1390,9618,8602,-11.88,,9104
1390,9618,8604,40.3,,9001
1391,9618,8601,11.27,,9104
1391,9618,8602,-9.31,,9104
1391,9618,8604,30.9,,9001
1392,9618,8601,11.33,,9104
1392,9618,8602,-9.52,,9104
1392,9618,8604,33.8,,9001
1393,9618,8601,11.38,,9104
1393,9618,8602,-9.86,,9104
1393,9618,8604,34.9,,9001
1394,9618,8601,11.41,,9104
1394,9618,8602,-10.14,,9104
1394,9618,8604,35.7,,9001
1395,9618,8601,11.39,,9104
1395,9618,8602,-10.52,,9104
