"CHANGE_ID","REPORT_DATE","DATE_CLOSED","REPORTER","REQUEST","TABLES_AFFECTED","CODES_AFFECTED","COMMENT","ACTION"
2000.68,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Correct binary transformation data for Western Australia,Coordinate Transformation,1559 8560,Changed most current file name from wa_0400.gsb to wa_0700.gsb,Added geod tfm 1593; concat tfm 8579.  Remarks added to tfms 1559 8560
2000.74,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Correct Algeria geogCS axis abbreviations,Coordinate System,4819,,Changed axis 1 abbreviation from N to Lat and axis 2 abbreviation from E to Long.
2000.75,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Add Argentina POSGAR data,,,,Added geodetic datum 6172; geogCS 4172; geod tfm 1598
2000.76,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Add Genuk Alias for Batavia,Geodetic datum; Coordinate System; Coordinate Transformation,6211 4211 4813 21100 21148 21150,See also change record 99.58,Added aliases for Genuk to geodetic datum 6211; geogCS 4211 4813; projCS 21100 21148 21150
2000.77,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Expand area of use in Canada to always list applicable provinces,Coordinate System; Coordinate Transformation,Many,,Added all appropriate provinces to appropriate coordinate system and geodetic trf records except 1188 which is restricted by text data type limits.
2000.78,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Correct area of use for WGS 84 / UTM zones 20N; 33N; 34N; 35N,Coordinate System,32620 32633-35,,Amended truncated area of use fields for projCS 32620 32633-35.  Truncation happened when dataset moved from v4.4 to v5.0
2000.79,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Repair form for edit/add coordinate system (compound) to remove duplicate axes when ProjCS or VertCS is used in more than one compound coorinate system,,,,"Changed sql statement from ""select..."" to ""select distinct..."""
2000.612,2000-10-05 00:00:00,2000-10-19 00:00:00,Roger Lott; bp,Add Irish systems and transformation,Coordinate System,4230,,Added geodetic datum 6173; geogCS4173; proj 19962; projCS 2157-58; geod tfm 1611; concat tfm 8580.  Added Ireland to area of use for geogCS ED50 (code 4230).
2000.82,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Correct CS axis orientation,Coordinate System,32755,,Corrected second axis orientation from west to north.
2000.8,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Deleting records via forms does not delete associated aliases from alias table,All,,,Added warning to edit/add forms.
2000.661,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Add Canada maritime province interpolation tfms,,,,Added tfm method 9634; trfm parameter 8665; geodetic tfms 1603-08.
2000.83,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Review Similarity Transformation reversibility,Transformation Method,9621,,"changed  reverse transformation switch from ""Yes"" to ""No"" and changed reversibility of the four transformation parameters to be blank ; modified last sentence in formulae and added add't sentence regarding non-reversibility of method."
2000.84,2000-12-31 00:00:00,2000-12-31 00:00:00,EPSG,Version 5.1 release,,,Database structure update.  Changes through 2000.47 but with actions still remaining on some earlier change requests.,Version 5.1 database to web site in final form
2000.85,2001-01-09 00:00:00,2001-06-05 00:00:00,Philippe Chessel; IHS Energy,Add Greenland Lambert projection data.,,,Danish mapping/geodetic agency KMS has no knowledge of these projections and no evidence of widespread public use has been furnished.,No action. Informed reporter.
2000.861,2001-01-12 00:00:00,2001-06-05 00:00:00,EPSG,"Add aliases for Gold Coast foot (ftGC, foot).",Unit of Measure,9094,,Added aliases.
2001.01,2001-01-14 00:00:00,2001-11-06 00:00:00,Norm Berls; Geoquest,Check under Access 2000,,,Importing v97 db into  v2000 db under Windows2000 seems to prevent the instability caused by importation under Windows97.,None.
2001.02,2001-01-19 00:00:00,2001-11-06 00:00:00,EPSG,Add WGS84 geocentric CRS,,,Geocentric not actioned for v5.3.,Added CRS 4327 to v5.3 and v6.0; 4328 to v6.0 only.
2001.03,2001-02-05 00:00:00,2001-11-06 00:00:00,"Paul Beaty, Georgia Tech",Add US feet for NAD83 SPCS,,,(Continued on record 2001.031…),Added proj 15304-15371 and projCRS 2222-2289.  Remarks added to equivalent metric records. Added aliases to projCRS 2205; 26929-78; 26980-98; 32100-61.
2001.04,2001-03-23 00:00:00,2001-06-05 00:00:00,Philippe Chessel; IHS Energy,Add Sierra Leone data,,,,Added geodetic datums 6174-75; geog CRS 4174-75; projCRS 2159-62; geod tfm 1614.
2001.051,2001-03-23 00:00:00,2001-06-05 00:00:00,EPSG,Correct spelling of POSGAR alias,Alias,4172,,"Changed alias ""National Geodetic System [Argenina]"" to ""National Geodetic System [Argentina]"""
2001.052,2001-03-23 00:00:00,2001-06-05 00:00:00,EPSG,Add alias for Clarke 1880 (Arc) ellipsoid,Alias,7013,,Added aliases.
2001.06,2001-03-23 00:00:00,2001-06-05 00:00:00,EPSG,Add new offshore Norway transformations,Coordinate transformation,1450 1588-90 8046-47 8569-70,,"Added geod tfm 1612 and 1613.  Added second alias for EUREF89 to geod tfm 1588-89.  Added remarks to geod tfm 1450,1588-90 and concatenated tfm 8046-47, 8569-70."
2001.181,2001-06-05 00:00:00,2001-06-05 00:00:00,EPSG,Correct German CRS,Datum; Coordinate Reference System; Area,6314  31461-5  1628,ProjCRS 31462-65 replaced by 31466-69 respectively. ProjCRS 31461 not replaced.,Deprecated in v6.0 and deleted in v5.2 projCRS 31461-65; added projCRS 31466-69.  Corrected name and origin details for datum 6314.  In v6.1 only deprecated area 1628.
2001.18,2001-06-05 00:00:00,2001-06-05 00:00:00,EPSG,Correct Balkans CRS,Coordinate Reference System,31265-68,"Replaced 31265-68 with 31275-78 to correct scale factor, and order of and abbreviation for axes.",Added proj 18275-78; projCRS 31275-78.  Deprecated in v6.0 and deleted from v5.2 codes 31265-68.  But see also change 2001.31.
2001.183,2001-06-05 00:00:00,2001-06-05 00:00:00,EPSG,Correct Austria transformation,Coordinate transformation,1471,Replaced 1471 with 1618 to correct sign of parameters.,Deprecated in v6.0 and deleted from v5.2 code 1471; added 1618.
2001.091,2001-06-05 00:00:00,2001-06-05 00:00:00,EPSG,Add UTM zoned systems,,,,Added coord operation parameters 8830-31; proj method 9824; proj 16000 and 16100; CRS 32600 and 32700.
2001.19,2001-06-23 00:00:00,2001-06-25 00:00:00,Melita Kennedy; ESRI,Correct GRS80 authalic sphere,Ellipsoid;  Geodetic Datum; Coordinate Reference System,7047 6047 4047 2163,Replaced 7047 with 7048 to correct value of parameters.,Deleted from v5.21 code 7047; added 7048.  Amended datum 6047 to reference 7048.
2001.202,2001-06-25 00:00:00,2001-06-25 00:00:00,EPSG,Version 5.2.1 release,,,,
2001.21,2001-07-17 00:00:00,2001-07-17 00:00:00,EPSG,Correct Netherlands transformation,Coordinate Operation,1571,,See 2001.34
2001.221,2001-08-15 00:00:00,2001-11-06 00:00:00,EPSG,Replace concatenated transformations to WGS84 via GDA94 with single tfms.,Coordinate Operation,See action,"Effect is to replace 1m accuracy concat tfm 8396 by single tfm 1665, 8400 by 1666, 8576-77 by 1667-78 and 8194 by 1669 whilst deleting concat tfms of lower and higher accuracy.",Deprecated in v6.0 and deleted in v5.3 codes 8190 8192 8194 8396 8398 8400 8408 8453-54 8560 and 8576-79; added 1665-69.
2001.222,2001-08-15 00:00:00,2001-11-06 00:00:00,EPSG,Replace concatenated transformations to WGS84 via ETRS89 with single tfms.,Coordinate Operation,See action,See also change records 2001.121 and 2001.122.,Deprecated in v6.0 and deleted in v5.3 codes 8183 8195 8199 8234 8236 8457 8567 8572-73 8580; added 1671-73 1675-81.
2001.223,2001-08-15 00:00:00,2001-11-06 00:00:00,EPSG,Replace concatenated transformations to WGS84 via NZGD2000 with single tfms.,Coordinate Operation,8563,,Deprecated in v6.0 and deleted in v5.3 code 8563; added 1670.
2001.121,2001-08-15 00:00:00,2001-11-06 00:00:00,EPSG,Reduce precision of Swiss transformation parameter values,Coordinate Operation,1510,"3 decimal place precision of original info from BfL reduced to 1 dp to be consistent with information issued through EuroGeographics. Changed 1510 v4.4 parameter values from dX=674.374 to 674.4, dY=15.056 to 15.1 and dZ=405.346 to 405.3.",Deprecated in v6 and deleted from v5 code 1510. Added code 1766.
2001.122,2001-08-15 00:00:00,2001-11-06 00:00:00,EPSG,Rename transformation for east Germany,Coordinate Operation,1310,Effect is to replace Pulkovo 1942 to ETRS89 (1) with Pulkovo 1942(83) to ETRS89 (1).,Deprecated code 1310 v5.1.  Added code 1674.
2001.225,2001-08-15 00:00:00,2001-11-06 00:00:00,EPSG,Replace concatenated transformations to WGS84 via NGN96 with single tfms.,Coordinate Operation,See action,,Deprecated in v6.0 and deleted in v5.3 code 8530; added 1682.
2001.226,2001-08-15 00:00:00,2001-11-06 00:00:00,EPSG,Replace concatenated transformations to WGS84 via Moznet with single tfms.,Coordinate Operation,See action,,Deprecated in v6.0 and deleted in v5.3 codes 8215 8217 8219 8221 8223; added 1683-87.
2001.227,2001-08-15 00:00:00,2001-11-06 00:00:00,EPSG,Replace concatenated transformations to WGS84 via NAD83 NAD83(HARNS) and NAD83(CSRS98) with single tfms.,Coordinate Operation,See action,,Deprecated in v6.0 and deleted in v5.3 codes 8243 8245 8388 8390 8392 8394 8404 8406 8418-22 8564-66; added 1688-1700 and 1702.
2002.27,2002-02-12 00:00:00,2002-06-22 00:00:00,EPSG,Fix v97 table relationships,,,Only affects building of forms and reports - no data or reporting problems.,No action taken.
2002.28,2002-02-22 00:00:00,2002-02-22 00:00:00,EPSG,Version 5.3 and v6.1 release.,,,,
2001.23,2001-08-17 00:00:00,2001-11-06 00:00:00,Melita Kennedy; ESRI,Correct error in New Zealand transformation parameter value,Coordinate Operation,1567,Sign of z-axis rotation corrected from 1.024 to -1.024,Deprecated in v6.0 and deleted from v5.3 code 1567. Added 1701.
2001.228,2001-08-15 00:00:00,2001-11-06 00:00:00,EPSG,Replace concatenated transformations to WGS84 via NAD83 with transformations via NAD83(HARN).,Coordinate Operation,See action,Effect is to replace concat tfm 8386 for Hawaii and 8402 for Puerto Rico by tfms 8582 and 8583 respectively using Nadcon HARN file for second step instead of zero geocentric tfm.,Deprecated in v6.1 and deleted in v5.3 codes 8386 8402. Added single tfms 1741 and 1731 and concatenated tfms 8582-83.
2001.24,2001-08-15 00:00:00,2001-11-06 00:00:00,EPSG,Add additional US Nadcon data,,,See change record 2001.229 for versions to WGS 84.,Added tfms 1704-07; concatenated tfms 8586-89.
2001.229,2001-08-15 00:00:00,2001-11-06 00:00:00,EPSG,Add transformations to WGS84 via NAD83(HARN),,,Nadcon NAD83>NAD83(HARN) used for NAD83>WGS 84.,"Added NAD83>WGS84 tfms 1708-30, 1732-40, 1742-50 and NAD27>NAD83>WGS84 concatenated tfms 8590-8630 [v6.0 only (not v5.3)]."
2001.41,2001-08-29 00:00:00,2001-08-29 00:00:00,EPSG,Version 6.0 release to ISO 19127 project team.,,,Not a public release.,Version 6.0 release to ISO 19127 project team leader.
2001.25,2001-08-28 00:00:00,2001-11-06 00:00:00,Mark Tuttle; Shell Todd Oil Services,Add New Zealand TM projection,,,,Added conversion 19971 and projCRS 2193.
2001.26,2001-06-27 00:00:00,2001-11-06 00:00:00,Melita Kennedy; ESRI,Correct spelling of Czech/Slovak datum,Datum,6156 6818,"(i) In v6.0 of the db, datum 6156 was deprecated and replaced by 6186, to which geogCRS 4156 repointed. This reversed for v6.1.  (ii) See change record 2001.51.","For datum 6156, name ""Jednote Trigonometricke Siti Kataastrali"" replaced by ""Jednotné Trigonometrické Síte Katastrální"". Alias for datum 6818 corrected to ""Jednotné Trigonometrické Síte Katastrální""."
2001.27,2001-06-27 00:00:00,2001-11-06 00:00:00,Melita Kennedy; ESRI,Correct name of Qatar datum,Datum,6285,"(i) In v6.0 of the db, datum 6285 was deprecated and replaced by 6187, to which geogCRS 4285 repointed. This reversed for v6.1.  (ii) See change record 2000.29","For datum 6285, datum name ""Qatar"" replaced by ""Qatar 1974""."
2001.28,2001-06-27 00:00:00,2001-11-06 00:00:00,Melita Kennedy; ESRI,Correct information source for Korea data,Datum; Coordinate Reference System,6162 4162 2096-98,,Corrected information source.
2001.29,2001-06-27 00:00:00,2001-11-06 00:00:00,Melita Kennedy; ESRI,Correct remarks for Swiss data,Coordinate Reference System,21781,,"In remarks, code 256 corrected to 2056."
2001.3,2001-06-27 00:00:00,2001-11-06 00:00:00,Melita Kennedy; ESRI,Correct Source CRS for Canada PEI,Coordinate Reference System,2291,,Deprecated in v6.0 and deleted in v5.3 code 2291 and replaced with 2292.
2001.31,2001-06-27 00:00:00,2001-11-06 00:00:00,Melita Kennedy; ESRI,Correct CRS for Balkans,Coordinate Reference System,31278,Error in map projection attached.  See 2001.18,Deprecated in v6.0 and deleted in v5.3 code 31278 and replaced with 31279.
2001.32,2001-06-27 00:00:00,2001-11-06 00:00:00,Melita Kennedy; ESRI,Correct data for American Samoa,Coordinate Operation; Coordinate Reference System,15300 2155-56,,Deprecated in v6.0 and deleted in v5.3 projection 15300 and CRS 2155; replaced with projection 15301 and CRS 2194. Deprecated in v6.0 and deleted in v5.3 projCRS 2156; added projCRS 2195.
2001.33,2001-06-27 00:00:00,2001-11-06 00:00:00,Melita Kennedy; ESRI,Correct area of use for Sirgas,Coordinate Operation; Coordinate Reference System,1581 4170,,Added Peru to area; corrected spelling of Uruguay.
2001.34,2001-06-27 00:00:00,2001-11-06 00:00:00,Melita Kennedy; ESRI,Correct transformation for Netherlands,Coordinate Operation,1571,Remarks for 8572 also amended to make clearer.,1571 deprecated in v6.0 and deleted in v5.3; replaced with 1751. Amended remarks in 1112 in v6.0 only (not v5.3).
2001.35,2001-06-27 00:00:00,2001-11-06 00:00:00,Melita Kennedy; ESRI,Correct transformation for Alberta,Coordinate Operation,1602,,1602 deprecated in v6.0 and deleted in v5.3; replaced with 1752.
2001.36,2001-06-27 00:00:00,2001-11-06 00:00:00,Melita Kennedy; ESRI,Correct information source for Belgium,Coordinate Operation,1609-10  19961,,Updated information source url.
2001.37,2001-06-27 00:00:00,2001-11-06 00:00:00,Melita Kennedy; ESRI,Correct transformation for Switzerland,Coordinate Operation,1508,Wrong unit for scale difference.,1508 deprecated in v6.0 and deleted from v5.3; replaced with 1753.
2001.38,2001-06-27 00:00:00,2001-11-06 00:00:00,Melita Kennedy; ESRI,Correct transformation for Nigeria,Coordinate Operation,1534,Wrong unit for scale difference.,1534 deprecated in v6.0 and deleted from v5.3; replaced with 1754.
2001.39,2001-08-28 00:00:00,2001-11-06 00:00:00,EPSG,Correct names of longitude rotations,Coordinate Operation,1258-59 1261 1263 1268-70 1466-68 1519,"Transformation name did not correspond with target CRS name. "" (Greenwich)"" deleted from transformation names.",Deprecated in v6.1 and deleted from v5.3 tfm codes 1258-59 1261 1263 1268-70 1466-68 1519; added 1755-65.
2001.4,2001-08-28 00:00:00,2001-11-06 00:00:00,EPSG,Deprecate erroneous transformation for Alaska,Coordinate Operation,8497,"Step 2 applies to lower 48, not Alaska.",8497 deprecated in v6.0 and deleted in v5.3.
2001.42,2001-09-02 00:00:00,2001-09-02 00:00:00,EPSG,Version 6.02 release to ISO 19127 project team.,,,Not a public release.,Version 6.02 release to ISO 19127 project team.
2001.43,2001-09-09 00:00:00,2001-11-06 00:00:00,EPSG,Separate areas for Finland zone 3,Coordinate Reference System,2393,,Area for 2393 amended. Also added aliases to 2391-94.
2001.44,2001-09-09 00:00:00,2001-11-06 00:00:00,EPSG,Correct area for Deir,Datum,6277,V6.1 only.  Field does not apply to v5.  Error was introduced in v6.0.,Corrected area of use from Syria to Lebanon and Syria.
2001.201,2001-06-11 00:00:00,2001-06-11 00:00:00,EPSG,Version 5.2 release,,,,
2001.45,2001-09-25 00:00:00,2001-11-06 00:00:00,Marc-Andre Morin; Altaphoto,Correct US Tennessee and Kentucky SP projections,Coordinate Operation; Coordinate Reference System,11631  14100  26979  32036,,Deprecated in v6.1 and deleted from v5.3 proj 11631 and 14100 and projCRS 32036 and 26979; added proj 15302-03 and projCRS 2204-05.
2001.46,2001-10-12 00:00:00,2001-11-06 00:00:00,EPSG,Add aliases for France NGF,Datum,5118-20,See change record 97.372.,Added further aliases to datums 5118-5120.
2001.47,2001-10-12 00:00:00,2001-11-06 00:00:00,EPSG,Deprecate Cote d'Ivoire datum,Datum,6226,Exists only as an alias for Abidjan and Locodjo (codes 6143 and 6142).  See change record 2001.11.,Deprecated in v6.1 and deleted from v5.3 datum 6226.
2001.48,2001-10-12 00:00:00,2001-11-06 00:00:00,EPSG,Correct Irish data,Coordinate Operation; Coordinate Reference System,19908  29900,,"Deprecated in v6.1 and deleted from v5.3 proj 19908 and projCRS 29900; added datum 5130 5131 6188, proj 19972-73, geogCRS 4188, projCRS 29901-03, vertCRS 5731-32. Additional remarks added to geogCRS 4299 and 4300. Alias added to 4300."
2001.49,2001-10-25 00:00:00,2001-11-06 00:00:00,Mike Nottage; TotalFinaElf,Add Venezuela REGVEN data,,,,Added geod datum 6189 and geogCRS 4189; proCRS 2201-03; tfm param 8667; tfm method 9636; tfm 1767-72.
2001.5,2001-10-26 00:00:00,2001-11-06 00:00:00,EPSG,Add Danish data,,,"Full definitions for older GI datum and Systems 34 and 45, plus polynomial transformations between these and ED50/UTM, not available.","Added proj 18401-03, projCRS 2196-98; vert datum 5132, vertCRS 5733."
2001.51,2001-10-31 00:00:00,2001-11-06 00:00:00,EPSG,Ensure names use only ASCII character set,Datum,6171 6172 6186,,"In datum name, changed accented letters to non-accented ascii equivalent and added accented name as alias."
2001.52,2001-11-06 00:00:00,2001-11-06 00:00:00,EPSG,Correct Swiss datum fundamental point,Datum,6150,,Change name of datum origin from Old Bern observatory to Zimmerwald observatory.
2001.511,2001-11-06 00:00:00,2001-11-06 00:00:00,EPSG,Correct German datum,Datum,6314,,Datum name Deutsche Hauptdreiecksnetz replaced by Deutsches Hauptdreiecksnetz; origin changed from Potsdam to Rauenberg.
2001.53,2001-11-06 00:00:00,2001-11-06 00:00:00,EPSG,Clarify Argentina POSGAR realisation,Datum; Coordinate Reference System; Coordinate Operation,6172  4172  1598,Effect is to replace POSGAR with POSGAR98. POSGAR could be considered to be POSGAR94; the positional difference between POSGAR94 and POSGAR98 is not significant for most applications.,"Deprecated in v6.1 and deleted in v5.3 datum 6172, geogCRS 4172 and tfm 1598. Added datum 6190, geogCRS 4190 and tfms 1773-74."
2001.54,2001-11-06 00:00:00,2001-11-06 00:00:00,EPSG,Correct names for French projections,Coordinate Operation; Coordinate Reference System,18081-84  19091-94; 27581-84  27591-94  7401-03,,"Corrected names of proj 18081-84 and 18091-94; added aliases with former names.  Deprecated in v6.1 and deleted in v5.3 CRS 27581-84, 27591-94 and 7401-03; added 27561-64, 27571-74 and 7411-13."
2001.58,2001-10-26 00:00:00,2002-07-18 00:00:00,Bruno Ravanas; TotalFinaElf,Add Iran transformations,,,See 2000.24,Added area 2851-53; tfm 1854-58.
2001.6,2001-11-07 00:00:00,2002-06-22 00:00:00,Marc-André Morin; Altaphoto,Add US Harns state plane projCRS,Area,1337,"No HARNS for AK, NC or SC. That for PA to be completed during 2002.","Deleted AK, PA, NC and SC from area 1337. Added projCRS 2759-2930.  Added remarks to projCRS 2205 2222-63 2265-70 2274-89 26941-78 26980-98 32100-18 32120-27 32130-32 32134-58 32161."
2001.61,2001-12-11 00:00:00,2002-01-18 00:00:00,Alan Haugh; Hydrosearch,Add Montenegro transformation,,,,"Added area 2547, tfms 1794-95."
2002.01,2002-01-02 00:00:00,2002-02-12 00:00:00,Jim Cain; Exxon-Mobil,Clarify Cameroon info.,Datum; Coordinate Reference System,6228 6234 6260  4228 4234 4260  22832 23433,,"Deprecated datums 6228 6234 and 6260, geogCRSs 4228 4234 and 4260, projCRS 22832 and 23433. Added areas 2548-55 and 290-91, datums 6192-93 and 6197-98, proj 18411-17, geogCRS 4192-93 and 4197-98, projCRS 2214-15 and 2312-13, tfm1796 1805-06 and 8631-32."
2001.57,2001-11-06 00:00:00,2001-11-06 00:00:00,Bruno Ravanas; TotalFinaElf,Add Romanian data,,,,"Added Area 2546, proj 16430, projCRS 2213, tfm1789."
2001.551,2001-11-06 00:00:00,2001-11-06 00:00:00,EPSG,Update EuroGeographics data,Coordinate Operation; Coordinate Reference System,"1636-7; 18290-95, 18299; 2181-87",See 2001.13.  Some changes made to data on EuroGeographics web site added to EPSG v6.0. As v6.0 a non-public release the May 2001 data that has been updated has been deleted rather than deprecated in the EPSG database.,"Deleted proj 18290-95, 18299 and replaced with 16269-75, projCRS 2181-87 and replaced with 2206-12, tfm 1636-7 and replaced with 1783-4.  Added date and remarks to datum 6207 and alias to CRS 4207."
2001.552,2001-11-06 00:00:00,2001-11-06 00:00:00,EPSG,Update EuroGeographics data (continued from 2001.551),,,See 2001.13.  Some changes made to data on EuroGeographics web site added to EPSG v6.0. As v6.0 a non-public release the May 2001 data that has been updated has been deleted rather than deprecated in the EPSG database.,"Added datum 6191, geogCRS 4191, projCRS 2199, tfm 1775-82 and 1785-88. Amended names of datums 6182-84 geogCRS 4182-84 and projCRS 2188-90."
2001.56,2001-11-06 00:00:00,2001-11-06 00:00:00,EPSG,Correct Portuguese data,Coordinate Operation; Coordinate Reference System; Datum,19970  27491  6207 6803,Projection longitude prime meridian changed from Lison to Greenwich,"Deleted proj 19970 and projCRS 27491 and replaced with 19974 and 27492 respectively. Changed name of datums 6207 and 6803 to include Epoch date. Added aliases for datums 6207 6803, CRS 4207 4803 20790 20791."
2002.02,2002-01-18 00:00:00,2002-01-18 00:00:00,EPSG,Correct concatenated transformation 8583,Coordinate Operation,8583,Concatenated transformations should not include a method - this is shown in each step.,Deleted entry in method field.
2002.03,2002-01-18 00:00:00,2002-01-18 00:00:00,EPSG,Update EuroGeographics transformations for Portugal,Coordinate Operation,1656 1658,,Deprecated approximate tfm to WGS84 codes 1656 and 1658. Added tfm 1791-93. Amended remarks to tfm 1655 and 1657.
2002.04,2002-01-18 00:00:00,2002-01-18 00:00:00,EPSG,Add aliases to Ivory Coast data,Coordinate Operation; Coordinate Reference System,1469-70; 2040-43,,Added aliases.
2001.031,2001-02-05 00:00:00,2001-11-06 00:00:00,"Paul Beaty, Georgia Tech",(… continued from 2001.300),Coordinate Operation,"15040, 15303 and 1ss3z (where 01=<ss=<52 and 0=<z<10) except 11631.",Applies to all NAD83 State Plane zones in metres.,"For proj codes 15040, 15303 and 1ss3z (where 01=<ss=<52 and 0=<z<10) except 11631, replaced name and added previous name as an alias."
2002.05,2002-01-18 00:00:00,2002-02-12 00:00:00,EPSG,Correct name for Congo datum,Datum,6282,Alias added to CRSs 4282 and 28232 and tfm 1200.,"Changed datum name from ""Pointe Noire"" to ""Congo 1960 Pointe Noire"". Added tfm 1801-02."
2002.06,2002-01-18 00:00:00,2002-02-12 00:00:00,EPSG,Add Australian national transformations,Coordinate Operation,"1506-07, 1593, 1596.",,"Added tfm 1803-04. Added remarks to tfm 1506-07, 1593, 1596. Deprecated in v6.1 and deleted from v5.3 tfm 1559."
2002.09,2002-02-07 00:00:00,2002-02-12 00:00:00,Jim Cain; ExxonMobil,Add Nigerian data,,,,Added area 1717; proj 16406; projCRS 2311; tfm 1818-21.
2002.08,2002-02-06 00:00:00,2002-06-22 00:00:00,Yoshio Iwata; DPC,Add Japan JGD2000 data,,,,"Added datum 6612; geogCRS 4612; projCRS 2443-61; tfm 1826.  Added remarks to datum 6301; geogCRS 4301; projCRS 30161-79. Amended url in info source for proj 17801-19, datum 5122 and 6301, geogCRS 4301, projCRS 30161-79, vertCRS 5723, tfm 1336-1436."
2002.1,2002-02-10 00:00:00,2002-02-12 00:00:00,Jim Cain; ExxonMobil,Add Azerbaijan data,,,Additional remarks added to vertCRS 5706.,Added area 2592; vert datum 5133-34; vertCRS 5734-35; tfm 5402-04 and 1807-09.
2002.11,2002-02-10 00:00:00,2002-06-28 00:00:00,Tim Magee; Maersk,Add Former Soviet Union CS63 data,,,,"Added areas 2772-2778, 2788; proj 18441-48; projCRS 2935-41, 2964."
2002.12,2002-02-10 00:00:00,2002-02-12 00:00:00,Roger Lott; BP,Add Trinidad data,,,,Added proj 19975 and projCRS 2314.
2002.13,2002-02-10 00:00:00,2002-02-12 00:00:00,Roger Lott; BP,Add Egypt data,,,,Added geod datum 6199; geogCRS 4199; area 2595; tfm 1810. Added aliases to datum 6229 and geogCRS 4229.
2002.14,2002-02-10 00:00:00,2002-02-12 00:00:00,Roger Lott; BP,Add South American data,,,,Amended area of use for area code 1815 (v6.1) and projCS 29122 (v5.3). Added area 2596-97; proj 19976; projCRS 2315-17; tfm 1811. Added alias to tfm 1516.
2002.15,2002-02-10 00:00:00,2002-02-12 00:00:00,Roger Lott; BP,Add Indonesian data,,,,Added proj 16409 16716 16732; projCRS 2308-10; tfm 1813-14.
2002.16,2002-02-10 00:00:00,2002-06-22 00:00:00,Roger Lott; BP,Add China data,Area; Datum; Coordinate Reference System,1118 1147; 5104; 5704 21413-23 21473-83.,,"Added area 2711-31; ellipsoid 7049; geod datum 6610; geogCRS 4610; projCRS 2327-2390, 2401-2442. Amended names of areas 1118 (Hong Kong) and 1147 (Macau) to include non-ISO prefix ""China - "" and suffix ""special administrative region"". Changed name of datum 5104 from ""Yellow Sea"" to ""Yellow Sea 1956"" and added origin and epoch. Deprecated CRS 5704 and added CRS 5736. Added areas 2711-31; datums 5135-37 and 6611; proj 19978; CRS 2326-90 2401-42 4611 5737-39; tfm 1825 and 5405. Amended scope and added remarks to 21413-23. Deprecated projCRS 21473-83 and added 21453-63."
2002.17,2002-02-10 00:00:00,2002-02-12 00:00:00,Roger Lott; BP,Add Thailand data,,,,Added tfm 1812.
2002.18,2002-02-10 00:00:00,2002-02-12 00:00:00,Roger Lott; BP,Add Algeria data,,,,Added area 2598-2600 and tfm 1815-17.
2002.19,2002-02-10 00:00:00,2002-02-12 00:00:00,Roger Lott; BP,Add Kuwait data,,,,Added remarks to projCRSs 20438 and 24600.
2002.2,2002-02-10 00:00:00,2002-02-12 00:00:00,Barry Barrs; ExxonMobil,Add Saudi Arabia data,,,,Added proj 19977 and projCRS 2318.
2002.07,2002-02-10 00:00:00,2002-07-13 00:00:00,Roel Nicolai for OGC,Review dmsh units for latitude and longitude,Unit of Measure,9107 9108 9110 9111,,Amended remarks to 9107 9108 9110 9111. Changed name of 9110 and 9111. Added alias to 9110. Added 9115.
2002.21,2002-02-12 00:00:00,2002-02-12 00:00:00,Jim Cain; ExxonMobil,Clarify units for US 'UTM' foot zones,Coordinate Operation; Coordinate Reference System,15914-17; 32074-77,,"For proj 15914-17, change name of proj ""BLM zone xxN (feet)"" to ""BLM zone xxN (US survey feet)"" and add old name as alias. Deprecated CRS 32074-77 and added CRS 32064-67."
2002.22,2002-02-12 00:00:00,2002-02-12 00:00:00,Melita Kennedy; ESRI,Delete duplicate Escambia county name,Area,2187,"Also applied to v5.3 projCRS codes 2238, 26760 and 26960",Deleted second occurance of Escambia in Area of Use.
2002.23,2002-02-12 00:00:00,2002-02-12 00:00:00,Melita Kennedy; ESRI,Add Japan data,,,,See 2002.08
2002.24,2002-02-12 00:00:00,2002-02-12 00:00:00,Melita Kennedy; ESRI,Add Australian national transformations,,,,See 2002.06
2002.26,2002-02-12 00:00:00,2002-02-12 00:00:00,EPSG,Correct spelling of Oslo PM,PrimeMeridian; Coordinate Reference System,8913; 27391-98,,"In PM 8913 alias and remarks, Kristiana changed to Kristiania. In projCRS 27391-98, changed area of use Greenwich seconds from 20.5 to 22.5."
