area_code,area_name,area_of_use,area_south_bound_lat,area_north_bound_lat,area_west_bound_lon,area_east_bound_lon,area_polygon_file_ref,iso_a2_code,iso_a3_code,iso_n_code,remarks,information_source,data_source,revision_date,change_id,deprecated
1133,Kiribati,"Kiribati - onshore and offshore. Includes Fanning Island, Washington Island and Christmas in the Line Islands, Ocean Islands, Phoenix Islands.",-12.51,5,160.22,-147.84,,KI,KIR,296,Area crosses 180-degree meridian.,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1134,"Korea, Democratic People's Republic of (North Korea)",Democratic People's Republic of Korea (North Korea) - onshore and offshore.,36.41,43.03,123.44,134.1,,KP,PRK,408,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2008/09/24,2002.341 2005.890 2008.070,0
1135,"Korea, Republic of (South Korea)",Republic of Korea (South Korea) - onshore and offshore.,31.6,39.16,122.52,132.1,,KR,KOR,410,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2008/09/24,2002.341 2005.890 2008.070,0
1136,Kuwait,Kuwait - onshore and offshore.,28.56,30.1,46.57,49.24,,KW,KWT,414,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1137,Kyrgyzstan,Kyrgyzstan.,39.24,43.25,69.3,80.33,,KG,KGZ,417,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
1138,Laos,Laos.,13.92,22.51,100.15,107.76,,LA,LAO,418,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
1139,Latvia,Latvia - onshore and offshore.,55.64,58.12,20.98,28.23,,LV,LVA,428,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1140,Lebanon,Lebanon - onshore and offshore.,33.08,34.96,34.37,36.65,,LB,LBN,422,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1141,Lesotho,Lesotho.,-30.68,-28.59,27.03,29.47,,LS,LSO,426,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
1142,Liberia,Liberia - onshore and offshore.,0.84,8.57,-13.67,-7.37,,LR,LBR,430,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1143,Libya,Libya - onshore and offshore.,19.51,36,9.31,25.98,,LY,LBY,434,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1144,Liechtenstein,Liechtenstein.,47.09,47.3,9.48,9.64,,LI,LIE,438,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
1145,Lithuania,Lithuania - onshore and offshore.,53.92,56.48,21.07,26.82,,LT,LTU,440,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1146,Luxembourg,Luxembourg.,49.48,50.21,5.73,6.53,,LU,LUX,442,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
1147,China - Macao,China - Macao - onshore and offshore.,22.09,22.31,113.59,113.69,,MO,MAC,446,"""Macao"" in ISO 3166.",OGP,OGP,2007/08/13,2002.341 2005.890 2007.072,0
1148,Macedonia,The Former Yugoslav Republic of Macedonia.,40.84,42.37,20.43,23.05,,MK,MKD,807,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2008/09/24,2002.341 2008.070,0
1149,Madagascar,Madagascar - onshore and offshore.,-28.89,-10.6,41.14,55.34,,MG,MDG,450,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1150,Malawi,Malawi.,-17.15,-9.38,32.7,35.95,,MW,MWI,454,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
1151,Malaysia,"Malaysia - onshore and offshore. Includes peninsular Malayasia, Sabah and Sarawak.",0.85,10.07,98.12,119.68,,MY,MYS,458,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/04/07,2002.341 2005.890 2006.253,0
1152,Maldives,Maldives - onshore and offshore.,-4.04,8.09,69.22,77.13,,MV,MDV,462,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1153,Mali,Mali.,10.15,25.02,-12.25,4.26,,ML,MLI,466,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
1154,Malta,Malta - onshore and offshore.,35.07,36.61,13.48,15.37,,MT,MLT,470,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1155,Marshall Islands,Marshall Islands - onshore and offshore.,3.09,21.01,157.09,178.61,,MH,MHL,584,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1156,Martinique,Martinique - onshore and offshore.,14.08,16.35,-62.81,-57.53,,MQ,MTQ,474,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/07/27,2002.341 2005.890 2011.068,0
1157,Mauritania,Mauritania - onshore and offshore.,14.73,27.31,-20.41,-4.81,,MR,MRT,478,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1158,Mauritius,"Mauritius - onshore and offshore. Includes Rodrigues, Agalega Islands, and Cargados Carajos.",-23.82,-9.85,55.32,63.87,,MU,MUS,480,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1159,Mayotte,Mayotte - onshore and offshore.,-14.37,-11.32,44.13,45.77,,YT,MYT,175,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1160,Mexico,Mexico - onshore and offshore.,12.1,32.72,-122.18,-84.64,,MX,MEX,484,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/07/27,2002.341 2005.890 2011.068,0
1161,Micronesia,"Federated States of Micronesia - onshore and offshore. Includes Caroline Islands, Yap, Truk, Ponape, Kosrae.",0,12.76,136.66,168.43,,FM,FSM,583,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2008/09/24,2002.341 2005.890 2008.054 2008.070,0
1162,Moldova,Moldova.,45.48,48.52,26.61,30.16,,MD,MDA,498,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2009/06/02,2002.341 2008.070 2009.026,0
1163,Monaco,Monaco - onshore and offshore.,43.68,43.8,7.4,7.5,,MC,MCO,492,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1164,Mongolia,Mongolia.,41.56,52.17,87.76,119.98,,MN,MNG,496,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
1165,Montserrat,Montserrat - onshore and offshore.,15.84,17.03,-63.05,-61.82,,MS,MSR,500,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/07/27,2002.341 2005.890 2011.068,0
1166,Morocco,Morocco - onshore and offshore.,27.68,36.23,-13.77,-1.01,,MA,MAR,504,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1167,Mozambique,Mozambique - onshore and offshore.,-26.88,-9.56,30.23,43,,MZ,MOZ,508,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1168,Myanmar (Burma),Myanmar (Burma) - onshore and offshore.,9.47,28.57,91.07,101.23,,MM,MMR,104,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/isoISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1169,Namibia,Namibia - onshore and offshore.,-31.2,-16.99,8.32,25.28,,NA,NAM,516,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1170,Nauru,Nauru - onshore and offshore.,-3.5,0,164.1,168.43,,NR,NRU,520,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1171,Nepal,Nepal.,26.36,30.46,80.1,88.25,,NP,NPL,524,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
1172,Netherlands,Netherlands - onshore and offshore.,50.78,55.8,2.48,7.37,,NL,NLD,528,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1173,Netherlands Antilles,"Netherlands Antilles - onshore and offshore. Includes Bonaire, Curacao, Saba, St Eustatius, and southern St Martin",11.67,18.07,-69.59,-62.82,,AN,ANT,530,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890 2011.015,1
1174,New Caledonia,"New Caledonia - onshore and offshore. Isle de Pins, Loyalty Islands, Huon Islands, Belep archipelago, Chesterfield Islands, and Walpole.",-23.46,-17.26,157.09,173.89,,NC,NCL,540,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1175,New Zealand,"New Zealand - onshore and offshore. Includes Antipodes Islands, Auckland Islands, Bounty Islands, Chatham Islands, Cambell Island, Kermadec Islands, Raoul Island and Snares Islands.",-55.95,-22.74,157.41,-170.89,,NZ,NZL,554,Area crosses 180-degree meridian.,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso and Land Information New Zealand.,OGP,2008/04/04,2002.341 2005.890 2008.023,0
1176,Nicaragua,Nicaragua - onshore and offshore.,9.75,16.26,-89.42,-79.77,,NI,NIC,558,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/07/27,2002.341 2005.890 2011.068,0
1177,Niger,Niger.,11.7,23.54,0.17,16.01,,NE,NER,562,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
1178,Nigeria,Nigeria - onshore and offshore.,0.93,13.9,2.7,14.68,,NG,NGA,566,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1179,Niue,Niue - onshore and offshore.,-19.85,-17.09,-171.1,-166.85,,NU,NIU,570,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1180,Norfolk Island,Norfolk Island - onshore and offshore.,-32.37,-25.35,164.73,172.01,,NF,NFK,574,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1181,Northern Mariana Islands,Northern Mariana Islands - onshore and offshore.,12.76,21.01,140.08,157.09,,MP,MNP,580,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1182,Norway,Norway - onshore and offshore.,56.12,74.04,-2.41,32.02,,NO,NOR,578,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1183,Oman,Oman - onshore and offshore. Includes Kuria Muria Islands.,14.01,26.75,51.9,63.05,,OM,OMN,512,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1184,Pakistan,Pakistan - onshore and offshore.,20.59,37.08,60.91,77.87,,PK,PAK,586,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1185,Palau,Palau - onshore and offshore.,0,10.91,130.66,146.42,,PW,PLW,585,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1186,Panama,Panama - onshore and offshore.,5,12.5,-84.32,-77.05,,PA,PAN,591,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/07/27,2002.341 2005.890 2011.068,0
1187,Papua New Guinea (PNG),"Papua New Guinea (PNG) - onshore and offshore. Includes Bismark archipelago, Louisade archipelago, Admiralty Islands, d'Entrecasteaux Islands, northern Solomon Islands, Trobriand Islands, New Britain, New Ireland, Woodlark, and associated islands.",-12.01,2.6,140.93,164.1,,PG,PNG,598,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/07/20,2002.341 2005.890 2011.059,0
1188,Paraguay,Paraguay.,-27.58,-19.3,-62.64,-54.24,,PY,PRY,600,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/05/09,2002.341 2011.037,0
1189,Peru,Peru - onshore and offshore.,-21.05,-0.04,-84.67,-68.67,,PE,PER,604,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/05/09,2002.341 2005.890 2011.037,0
1190,Philippines,Philippines - onshore and offshore.,2.25,21.43,116.09,140.08,,PH,PHL,608,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1191,Pitcairn,"Pitcairn - Pitcairn Island, Henderson Island, Ducie Island and Oeno Atoll.",-26.77,-22.01,-132.08,-122.07,,PN,PCN,612,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1192,Poland,Poland - onshore and offshore.,49.03,55.95,14.14,24.16,,PL,POL,616,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1193,Portugal,Portugal - onshore and offshore.,29.68,43.13,-34.63,-6.18,,PT,PRT,620,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1194,Puerto Rico,Puerto Rico - onshore and offshore.,14.93,21.85,-68.48,-65.04,,PR,PRI,630,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/07/27,2002.341 2005.890 2009.063 2011.068,0
1195,Qatar,Qatar - onshore and offshore.,24.48,27.03,50.61,53.07,,QA,QAT,634,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1196,Reunion,"Reunion - onshore and offshore - Reunion island, Ile Europa, Bassas da India, Juan de Nova, Iles Glorieuses, and Ile Tromelin.",-25.92,-10.6,37.58,58.27,,RE,REU,638,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1197,Romania,Romania - onshore and offshore.,43.62,48.26,20.26,31.5,,RO,ROU,642,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1198,Russia,Russian Federation - onshore and offshore.,41.17,82,19.2,-168.98,,RU,RUS,643,Area crosses 180-degree meridian.,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2008/07/17,2002.341 2005.890 2008.062,0
1199,Rwanda,Rwanda.,-2.83,-1.06,28.87,30.91,,RW,RWA,646,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
1200,St Kitts and Nevis,St Kitts and Nevis - onshore and offshore.,16.35,17.67,-63.63,-62.2,,KN,KNA,659,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/07/27,2002.341 2005.890 2011.068,0
1201,St Lucia,St Lucia - onshore and offshore.,13.24,14.27,-62.79,-60,,LC,LCA,662,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/07/27,2002.341 2005.890 2008.070 2011.068,0
1202,St Vincent and the Grenadines,St Vincent and the northern Grenadine Islands - onshore and offshore.,12.04,14.08,-63.38,-60.29,,VC,VCT,670,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/07/27,2002.341 2005.890 2008.070 2011.068,0
1203,Samoa,Samoa - onshore and offshore.,-15.51,-10.37,-175.35,-171.1,,WS,WSM,882,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2008/09/24,2002.341 2005.890 2008.070,0
1204,San Marino,San Marino.,43.92,44.01,12.41,12.52,,SM,SMR,674,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
1205,Sao Tome and Principe,Sao Tome and Principe - onshore and offshore.,-0.67,2.44,4.78,8.53,,ST,STP,678,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1206,Saudi Arabia,Saudi Arabia - onshore and offshore.,15.9,32.26,34.27,55.7,,SA,SAU,682,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1207,Senegal,Senegal - onshore and offshore.,9.5,16.7,-20.21,-11.37,,SN,SEN,686,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1208,Seychelles,"Seychelles - onshore and offshore - Alphonse, Bijoutier, St Francois Islands, St Pierre islet, Cosmoledo Islands, Amirantes, Aldabra, Farquhar, and Desroches.",-10.61,-3.01,45.77,56.98,,SC,SYC,690,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1209,Sierra Leone,Sierra Leone - onshore and offshore.,4.27,10,-15.68,-10.27,,SL,SLE,694,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1210,Singapore,Singapore - onshore and offshore.,1.12,1.46,103.62,104.16,,SG,SGP,702,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1211,Slovakia,Slovakia.,47.74,49.65,16.84,22.58,,SK,SVK,703,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2008/09/24,2002.341 2008.070,0
1212,Slovenia,Slovenia - onshore and offshore.,45.44,46.91,13.37,16.68,,SI,SVN,705,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1213,Solomon Islands,"Solomon Islands - onshore and offshore - southern Solomon Islands, primarily Guadalcanal, Malaita, San Cristobel, Santa Isobel, Choiseul.",-13.26,-3.5,154.09,171.1,,SB,SLB,90,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1214,Somalia,Somalia - onshore and offshore.,-2.39,13.4,41.01,54.98,,SO,SOM,706,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1215,South Africa,"South Africa - onshore and offshore, including Marion Island, and Prince Edward Island.",-50.34,-22.14,14.03,41.16,,ZA,ZAF,710,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1216,South Georgia and the South Sandwich Islands,South Georgia and the South Sandwich Islands - onshore and offshore.,-62.95,-49.28,-47.71,-22.76,,GS,SGS,239,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1217,Spain,Spain - onshore and offshore.,27.35,45.96,-21.6,6.3,,ES,ESP,724,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1218,Sri Lanka,Sri Lanka - onshore and offshore.,2.51,11.04,77.06,87.55,,LK,LKA,144,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1219,"St Helena, Ascension and Tristan da Cunha","St Helena, Ascension and Tristan da Cunha archipelago (Gough, Inaccessible, Nightingale and Stoltenhoff Islands) - onshore and offshore.",-43.81,-3.21,-18.13,-2.16,,SH,SHN,654,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/02/25,2002.341 2005.890 2008.070 2011.015,0
1220,St Pierre and Miquelon,St Pierre and Miquelon - onshore and offshore.,43.42,47.37,-57.1,-55.9,,PM,SPM,666,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/07/27,2002.341 2005.890 2008.070 2011.068,0
1221,Sudan,Sudan - onshore and offshore.,3.49,22.25,21.84,39.41,,SD,SDN,736,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1222,Suriname,Suriname - onshore and offshore.,1.84,9.35,-58.07,-52.66,,SR,SUR,740,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/05/09,2002.341 2005.890 2011.037,0
1223,Svalbard and Jan Mayen,Svalbard and Jan Mayen - onshore and offshore. Includes Bear Island.,66.24,85.05,-16.22,35.02,,SJ,SJM,744,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1224,Swaziland,Swaziland,-27.31,-25.74,30.82,32.15,,SZ,SWZ,748,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
1225,Sweden,Sweden - onshore and offshore.,55.2,69.1,10.57,24.18,,SE,SWE,752,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1226,Switzerland,Switzerland.,45.85,47.84,5.97,10.49,,CH,CHE,756,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
1227,Syria,Syria - onshore and offshore.,32.33,37.34,35.08,42.4,,SY,SYR,760,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1228,Taiwan,"Taiwan, Republic of China - onshore and offshore - Taiwan Island, Penghu (Pescadores) Islands.",21.43,26.36,118.07,122.49,,TW,TWN,158,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2008/09/24,2002.341 2005.890 2008.017 2008.070,0
1229,Tajikistan,Tajikistan.,36.7,41.07,67.3,75.23,,TJ,TJK,762,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
1230,Tanzania,Tanzania - onshore and offshore.,-11.75,-1,29.36,43.51,,TZ,TZA,834,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1231,Thailand,Thailand - onshore and offshore.,5.63,20.47,95.59,105.7,,TH,THA,764,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1232,Togo,Togo - onshore and offshore.,2.45,11.15,-0.15,1.94,,TG,TGO,768,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1233,Tokelau,Tokelau - onshore and offshore.,-11.51,-7.75,-175.35,-166.85,,TK,TKL,772,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1234,Tonga,Tonga - onshore and offshore.,-24.38,-15.51,-179.18,-171.1,,TO,TON,776,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1235,Trinidad and Tobago,Trinidad and Tobago - onshore and offshore.,9.83,12.33,-62.08,-57.29,,TT,TTO,780,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/05/09,2002.341 2005.890 2011.037,0
1236,Tunisia,Tunisia - onshore and offshore.,30.25,38.43,7.5,13.74,,TN,TUN,788,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1237,Turkey,Turkey - onshore and offshore.,34.47,43.93,25.59,44.85,,TR,TUR,792,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1238,Turkmenistan,Turkmenistan - onshore and offshore.,35.16,42.75,52.54,66.82,,TM,TKM,795,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1239,Turks and Caicos Islands,Turks and Caicos Islands - onshore and offshore.,20.55,25.06,-72.81,-67.67,,TC,TCA,796,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/07/27,2002.341 2005.890 2011.068,0
1240,Tuvalu,"Tuvalu - onshore and offshore. Funafuti, Nanumanga, Nui, Nanomea, Nurakita, Niutao, Nukufetau, Nukulaelae, and Vaitupu.",-12.76,-3.5,168.43,-175.14,,TV,TUV,798,Area crosses 180-degree meridian.,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890,0
1241,Uganda,Uganda.,-1.48,4.23,29.58,35.05,,UG,UGA,800,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2002/06/22,2002.341,0
